image,label,x,y,source
0028.jpg,0,1179,3609,consensus_cut_or_pot
0028.jpg,0,1150,3457,consensus_cut_or_pot
0028.jpg,0,1254,3457,consensus_cut_or_pot
0028.jpg,0,1146,3322,consensus_cut_or_pot
0029.jpg,1,1046,1879,track_core
0029.jpg,1,1280,2682,track_core
0029.jpg,1,1138,2524,track_core
0029.jpg,1,1124,1958,track_core
0029.jpg,1,1451,1939,track_core
0029.jpg,0,1182,3588,consensus_cut_or_pot
0029.jpg,0,1182,3756,consensus_cut_or_pot
0029.jpg,0,1182,3493,consensus_cut_or_pot
0029.jpg,0,1191,3407,consensus_cut_or_pot
0029.jpg,0,1163,3672,consensus_cut_or_pot
0029.jpg,0,1205,3839,consensus_cut_or_pot
0029.jpg,0,1121,3817,consensus_cut_or_pot
0029.jpg,0,1121,3356,consensus_cut_or_pot
0030.jpg,1,1282,2683,track_core
0030.jpg,1,1046,1879,track_core
0030.jpg,1,1138,2524,track_core
0030.jpg,1,1124,1958,track_core
0030.jpg,1,1451,1939,track_core
0030.jpg,0,1170,3689,consensus_cut_or_pot
0030.jpg,0,1170,3825,consensus_cut_or_pot
0030.jpg,0,1170,3599,consensus_cut_or_pot
0030.jpg,0,1170,3496,consensus_cut_or_pot
0030.jpg,0,1124,3423,consensus_cut_or_pot
0030.jpg,0,1216,3423,consensus_cut_or_pot
0030.jpg,0,1223,3757,consensus_cut_or_pot
0030.jpg,0,1117,3757,consensus_cut_or_pot
0031.jpg,1,1046,1879,track_core
0031.jpg,1,1138,2524,track_core
0031.jpg,1,1256,2680,track_core
0031.jpg,1,1124,1958,track_core
0031.jpg,1,1098,1762,track_core
0031.jpg,0,1103,3650,consensus_cut_or_pot
0031.jpg,0,1103,3766,consensus_cut_or_pot
0031.jpg,0,1109,3564,consensus_cut_or_pot
0031.jpg,0,1057,3839,consensus_cut_or_pot
0031.jpg,0,1149,3839,consensus_cut_or_pot
0031.jpg,0,1039,3708,consensus_cut_or_pot
0031.jpg,0,1167,3708,consensus_cut_or_pot
0031.jpg,0,1039,3513,consensus_cut_or_pot
0032.jpg,1,1282,2683,track_core
0032.jpg,1,1046,1879,track_core
0032.jpg,1,1138,2524,track_core
0032.jpg,1,1124,1958,track_core
0032.jpg,1,1098,1762,track_core
0032.jpg,0,1165,3646,consensus_cut_or_pot
0032.jpg,0,1165,3760,consensus_cut_or_pot
0032.jpg,0,1163,3560,consensus_cut_or_pot
0032.jpg,0,1199,3839,consensus_cut_or_pot
0032.jpg,0,1113,3835,consensus_cut_or_pot
0032.jpg,0,1230,3506,consensus_cut_or_pot
0032.jpg,0,1230,3703,consensus_cut_or_pot
0032.jpg,0,1100,3703,consensus_cut_or_pot
0033.jpg,1,1282,2683,track_core
0033.jpg,1,1046,1879,track_core
0033.jpg,1,1138,2524,track_core
0033.jpg,1,1124,1958,track_core
0033.jpg,1,1451,1939,track_core
0033.jpg,0,1252,3680,consensus_cut_or_pot
0033.jpg,0,1251,3519,consensus_cut_or_pot
0033.jpg,0,1252,3804,consensus_cut_or_pot
0033.jpg,0,1283,3599,consensus_cut_or_pot
0033.jpg,0,1198,3613,consensus_cut_or_pot
0033.jpg,0,1308,3454,consensus_cut_or_pot
0033.jpg,0,1194,3454,consensus_cut_or_pot
0033.jpg,0,1192,3742,consensus_cut_or_pot
0034.jpg,1,1046,1879,track_core
0034.jpg,1,1138,2524,track_core
0034.jpg,1,1248,2677,track_core
0034.jpg,1,1124,1958,track_core
0034.jpg,1,1451,1939,track_core
0034.jpg,0,1266,3579,consensus_cut_or_pot
0034.jpg,0,1266,3707,consensus_cut_or_pot
0034.jpg,0,1267,3807,consensus_cut_or_pot
0034.jpg,0,1266,3477,consensus_cut_or_pot
0034.jpg,0,1229,3399,consensus_cut_or_pot
0034.jpg,0,1315,3396,consensus_cut_or_pot
0034.jpg,0,1324,3643,consensus_cut_or_pot
0034.jpg,0,1208,3643,consensus_cut_or_pot
0035.jpg,1,1046,1879,track_core
0035.jpg,1,1138,2524,track_core
0035.jpg,1,1124,1958,track_core
0035.jpg,1,1451,1939,track_core
0035.jpg,1,1098,1762,track_core
0035.jpg,0,1244,3618,consensus_cut_or_pot
0035.jpg,0,1245,3472,consensus_cut_or_pot
0035.jpg,0,1244,3742,consensus_cut_or_pot
0035.jpg,0,1244,3337,consensus_cut_or_pot
0035.jpg,0,1245,3835,consensus_cut_or_pot
0035.jpg,0,1291,3545,consensus_cut_or_pot
0035.jpg,0,1198,3545,consensus_cut_or_pot
0035.jpg,0,1298,3404,consensus_cut_or_pot
0036.jpg,1,1046,1879,track_core
0036.jpg,1,1138,2524,track_core
0036.jpg,1,1124,1958,track_core
0036.jpg,1,1451,1939,track_core
0036.jpg,1,1098,1761,track_core
0036.jpg,0,1214,3472,consensus_cut_or_pot
0036.jpg,0,1214,3356,consensus_cut_or_pot
0036.jpg,0,1214,3829,consensus_cut_or_pot
0036.jpg,0,1214,3658,consensus_cut_or_pot
0036.jpg,0,1214,3568,consensus_cut_or_pot
0036.jpg,0,1200,3744,consensus_cut_or_pot
0036.jpg,0,1244,3275,consensus_cut_or_pot
0036.jpg,0,1160,3252,consensus_cut_or_pot
0037.jpg,1,1046,1879,track_core
0037.jpg,1,1138,2524,track_core
0037.jpg,1,1124,1958,track_core
0037.jpg,1,1098,1762,track_core
0037.jpg,1,835,2542,track_core
0037.jpg,0,1196,3713,consensus_cut_or_pot
0037.jpg,0,1196,3418,consensus_cut_or_pot
0037.jpg,0,1197,3831,consensus_cut_or_pot
0037.jpg,0,1196,3551,consensus_cut_or_pot
0037.jpg,0,1203,3332,consensus_cut_or_pot
0037.jpg,0,1225,3632,consensus_cut_or_pot
0037.jpg,0,1252,3484,consensus_cut_or_pot
0037.jpg,0,1140,3646,consensus_cut_or_pot
0038.jpg,1,1046,1879,track_core
0038.jpg,1,1138,2524,track_core
0038.jpg,1,1124,1958,track_core
0038.jpg,1,1451,1939,track_core
0038.jpg,1,1098,1762,track_core
0038.jpg,0,1238,3811,consensus_cut_or_pot
0038.jpg,0,1238,3651,consensus_cut_or_pot
0038.jpg,0,1238,3559,consensus_cut_or_pot
0038.jpg,0,1238,3425,consensus_cut_or_pot
0038.jpg,0,1238,3338,consensus_cut_or_pot
0038.jpg,0,1206,3731,consensus_cut_or_pot
0038.jpg,0,1292,3740,consensus_cut_or_pot
0038.jpg,0,1292,3492,consensus_cut_or_pot
0039.jpg,1,1046,1879,track_core
0039.jpg,1,1138,2524,track_core
0039.jpg,1,1124,1958,track_core
0039.jpg,1,1451,1939,track_core
0039.jpg,1,1098,1761,track_core
0039.jpg,0,1192,3596,consensus_cut_or_pot
0039.jpg,0,1192,3735,consensus_cut_or_pot
0039.jpg,0,1192,3274,consensus_cut_or_pot
0039.jpg,0,1192,3395,consensus_cut_or_pot
0039.jpg,0,1192,3828,consensus_cut_or_pot
0039.jpg,0,1192,3508,consensus_cut_or_pot
0039.jpg,0,1229,3196,consensus_cut_or_pot
0039.jpg,0,1143,3203,consensus_cut_or_pot
0040.jpg,1,1046,1879,track_core
0040.jpg,1,1138,2524,track_core
0040.jpg,1,1124,1958,track_core
0040.jpg,1,1451,1939,track_core
0040.jpg,1,1098,1762,track_core
0040.jpg,0,1379,3519,consensus_cut_or_pot
0040.jpg,0,1379,3713,consensus_cut_or_pot
0040.jpg,0,1379,3817,consensus_cut_or_pot
0040.jpg,0,1379,3617,consensus_cut_or_pot
0040.jpg,0,1340,3442,consensus_cut_or_pot
0040.jpg,0,1426,3436,consensus_cut_or_pot
0040.jpg,0,1448,3765,consensus_cut_or_pot
0040.jpg,0,1310,3765,consensus_cut_or_pot
0041.jpg,1,1046,1879,track_core
0041.jpg,1,1138,2524,track_core
0041.jpg,1,1124,1958,track_core
0041.jpg,1,1451,1939,track_core
0041.jpg,1,1098,1761,track_core
0041.jpg,0,1353,3612,consensus_cut_or_pot
0041.jpg,0,1353,3710,consensus_cut_or_pot
0041.jpg,0,1353,3826,consensus_cut_or_pot
0041.jpg,0,1338,3527,consensus_cut_or_pot
0041.jpg,0,1413,3484,consensus_cut_or_pot
0041.jpg,0,1417,3768,consensus_cut_or_pot
0041.jpg,0,1289,3768,consensus_cut_or_pot
0041.jpg,0,1282,3661,consensus_cut_or_pot
0042.jpg,1,1046,1879,track_core
0042.jpg,1,1122,2523,track_core
0042.jpg,1,1124,1958,track_core
0042.jpg,1,1451,1939,track_core
0042.jpg,1,1098,1762,track_core
0042.jpg,0,1082,3315,consensus_cut_or_pot
0042.jpg,0,1081,3186,consensus_cut_or_pot
0042.jpg,0,1082,3787,consensus_cut_or_pot
0042.jpg,0,1081,3443,consensus_cut_or_pot
0042.jpg,0,1081,3569,consensus_cut_or_pot
0042.jpg,0,1082,3672,consensus_cut_or_pot
0042.jpg,0,1123,3110,consensus_cut_or_pot
0042.jpg,0,1037,3111,consensus_cut_or_pot
0043.jpg,1,1046,1879,track_core
0043.jpg,1,1124,1958,track_core
0043.jpg,1,1451,1939,track_core
0043.jpg,1,1098,1762,track_core
0043.jpg,1,1150,2507,track_core
0043.jpg,0,1084,3336,consensus_cut_or_pot
0043.jpg,0,1084,3761,consensus_cut_or_pot
0043.jpg,0,1084,3443,consensus_cut_or_pot
0043.jpg,0,1084,3659,consensus_cut_or_pot
0043.jpg,0,1084,3153,consensus_cut_or_pot
0043.jpg,0,1084,3549,consensus_cut_or_pot
0043.jpg,0,1084,3243,consensus_cut_or_pot
0043.jpg,0,1121,3839,consensus_cut_or_pot
0044.jpg,1,1046,1879,track_core
0044.jpg,1,1124,1958,track_core
0044.jpg,1,1451,1939,track_core
0044.jpg,1,1098,1761,track_core
0044.jpg,1,1150,2507,track_core
0044.jpg,0,1116,3195,consensus_cut_or_pot
0044.jpg,0,1116,3789,consensus_cut_or_pot
0044.jpg,0,1116,3383,consensus_cut_or_pot
0044.jpg,0,1116,3484,consensus_cut_or_pot
0044.jpg,0,1116,3291,consensus_cut_or_pot
0044.jpg,0,1116,3598,consensus_cut_or_pot
0044.jpg,0,1116,3686,consensus_cut_or_pot
