image,label,x,y,source
0028.jpg,0,1201,3742,consensus_cut_or_pot
0028.jpg,0,1201,3472,consensus_cut_or_pot
0028.jpg,0,1144,3322,consensus_cut_or_pot
0028.jpg,0,1259,3321,consensus_cut_or_pot
0029.jpg,1,1046,1879,track_core
0029.jpg,1,1279,2682,track_core
0029.jpg,1,1138,2524,track_core
0029.jpg,1,1124,1958,track_core
0029.jpg,1,1451,1939,track_core
0029.jpg,0,1194,3558,consensus_cut_or_pot
0029.jpg,0,1194,3727,consensus_cut_or_pot
0029.jpg,0,1194,3469,consensus_cut_or_pot
0029.jpg,0,1194,3822,consensus_cut_or_pot
0029.jpg,0,1213,3642,consensus_cut_or_pot
0029.jpg,0,1157,3391,consensus_cut_or_pot
0029.jpg,0,1243,3388,consensus_cut_or_pot
0029.jpg,0,1131,3668,consensus_cut_or_pot
0030.jpg,1,1282,2683,track_core
0030.jpg,1,1046,1879,track_core
0030.jpg,1,1138,2524,track_core
0030.jpg,1,1124,1958,track_core
0030.jpg,1,1451,1939,track_core
0030.jpg,0,1175,3731,consensus_cut_or_pot
0030.jpg,0,1175,3586,consensus_cut_or_pot
0030.jpg,0,1175,3491,consensus_cut_or_pot
0030.jpg,0,1174,3828,consensus_cut_or_pot
0030.jpg,0,1127,3659,consensus_cut_or_pot
0030.jpg,0,1223,3658,consensus_cut_or_pot
0030.jpg,0,1123,3422,consensus_cut_or_pot
0030.jpg,0,1225,3421,consensus_cut_or_pot
0031.jpg,1,1046,1879,track_core
0031.jpg,1,1138,2524,track_core
0031.jpg,1,1256,2680,track_core
0031.jpg,1,1124,1958,track_core
0031.jpg,1,1098,1762,track_core
0031.jpg,0,1103,3605,consensus_cut_or_pot
0031.jpg,0,1103,3718,consensus_cut_or_pot
0031.jpg,0,1102,3827,consensus_cut_or_pot
0031.jpg,0,1057,3532,consensus_cut_or_pot
0031.jpg,0,1147,3531,consensus_cut_or_pot
0031.jpg,0,1037,3661,consensus_cut_or_pot
0031.jpg,0,1169,3661,consensus_cut_or_pot
0031.jpg,0,1035,3771,consensus_cut_or_pot
0032.jpg,1,1282,2683,track_core
0032.jpg,1,1046,1879,track_core
0032.jpg,1,1138,2524,track_core
0032.jpg,1,1124,1958,track_core
0032.jpg,1,1098,1761,track_core
0032.jpg,0,1165,3616,consensus_cut_or_pot
0032.jpg,0,1165,3809,consensus_cut_or_pot
0032.jpg,0,1165,3704,consensus_cut_or_pot
0032.jpg,0,1200,3537,consensus_cut_or_pot
0032.jpg,0,1115,3522,consensus_cut_or_pot
0032.jpg,0,1096,3756,consensus_cut_or_pot
0032.jpg,0,1234,3756,consensus_cut_or_pot
0032.jpg,0,1239,3660,consensus_cut_or_pot
0033.jpg,1,1282,2683,track_core
0033.jpg,1,1046,1879,track_core
0033.jpg,1,1138,2524,track_core
0033.jpg,1,1124,1958,track_core
0033.jpg,1,1451,1939,track_core
0033.jpg,0,1135,3834,consensus_cut_or_pot
0033.jpg,0,1136,3632,consensus_cut_or_pot
0033.jpg,0,1136,3744,consensus_cut_or_pot
0033.jpg,0,1077,3569,consensus_cut_or_pot
0033.jpg,0,1195,3568,consensus_cut_or_pot
0033.jpg,0,1070,3688,consensus_cut_or_pot
0033.jpg,0,1202,3688,consensus_cut_or_pot
0033.jpg,0,1209,3790,consensus_cut_or_pot
0034.jpg,1,1046,1879,track_core
0034.jpg,1,1138,2524,track_core
0034.jpg,1,1245,2676,track_core
0034.jpg,1,1124,1958,track_core
0034.jpg,1,1451,1939,track_core
0034.jpg,0,1267,3781,consensus_cut_or_pot
0034.jpg,0,1267,3642,consensus_cut_or_pot
0034.jpg,0,1267,3552,consensus_cut_or_pot
0034.jpg,0,1267,3442,consensus_cut_or_pot
0034.jpg,0,1215,3712,consensus_cut_or_pot
0034.jpg,0,1319,3711,consensus_cut_or_pot
0034.jpg,0,1208,3379,consensus_cut_or_pot
0034.jpg,0,1326,3379,consensus_cut_or_pot
0035.jpg,1,1046,1879,track_core
0035.jpg,1,1138,2524,track_core
0035.jpg,1,1124,1958,track_core
0035.jpg,1,1451,1939,track_core
0035.jpg,1,1098,1762,track_core
0035.jpg,0,1244,3618,consensus_cut_or_pot
0035.jpg,0,1245,3472,consensus_cut_or_pot
0035.jpg,0,1244,3742,consensus_cut_or_pot
0035.jpg,0,1244,3337,consensus_cut_or_pot
0035.jpg,0,1245,3835,consensus_cut_or_pot
0035.jpg,0,1291,3545,consensus_cut_or_pot
0035.jpg,0,1198,3545,consensus_cut_or_pot
0035.jpg,0,1298,3404,consensus_cut_or_pot
0036.jpg,1,1046,1879,track_core
0036.jpg,1,1138,2524,track_core
0036.jpg,1,1124,1958,track_core
0036.jpg,1,1451,1939,track_core
0036.jpg,1,1098,1761,track_core
0036.jpg,0,1209,3681,consensus_cut_or_pot
0036.jpg,0,1209,3574,consensus_cut_or_pot
0036.jpg,0,1209,3456,consensus_cut_or_pot
0036.jpg,0,1209,3342,consensus_cut_or_pot
0036.jpg,0,1209,3786,consensus_cut_or_pot
0036.jpg,0,1252,3267,consensus_cut_or_pot
0036.jpg,0,1165,3267,consensus_cut_or_pot
0036.jpg,0,1146,3515,consensus_cut_or_pot
0037.jpg,1,1046,1879,track_core
0037.jpg,1,1138,2524,track_core
0037.jpg,1,1124,1958,track_core
0037.jpg,1,1451,1939,track_core
0037.jpg,1,1098,1762,track_core
0037.jpg,0,1197,3776,consensus_cut_or_pot
0037.jpg,0,1197,3632,consensus_cut_or_pot
0037.jpg,0,1197,3456,consensus_cut_or_pot
0037.jpg,0,1197,3367,consensus_cut_or_pot
0037.jpg,0,1197,3545,consensus_cut_or_pot
0037.jpg,0,1157,3290,consensus_cut_or_pot
0037.jpg,0,1243,3285,consensus_cut_or_pot
0037.jpg,0,1149,3704,consensus_cut_or_pot
0038.jpg,1,1046,1879,track_core
0038.jpg,1,1138,2524,track_core
0038.jpg,1,1124,1958,track_core
0038.jpg,1,1451,1939,track_core
0038.jpg,1,1098,1762,track_core
0038.jpg,0,1239,3406,consensus_cut_or_pot
0038.jpg,0,1239,3528,consensus_cut_or_pot
0038.jpg,0,1239,3811,consensus_cut_or_pot
0038.jpg,0,1239,3722,consensus_cut_or_pot
0038.jpg,0,1240,3634,consensus_cut_or_pot
0038.jpg,0,1238,3320,consensus_cut_or_pot
0038.jpg,0,1300,3467,consensus_cut_or_pot
0038.jpg,0,1178,3467,consensus_cut_or_pot
0039.jpg,1,1046,1879,track_core
0039.jpg,1,1138,2524,track_core
0039.jpg,1,1124,1958,track_core
0039.jpg,1,1451,1939,track_core
0039.jpg,1,1098,1762,track_core
0039.jpg,0,1192,3640,consensus_cut_or_pot
0039.jpg,0,1191,3804,consensus_cut_or_pot
0039.jpg,0,1192,3236,consensus_cut_or_pot
0039.jpg,0,1192,3496,consensus_cut_or_pot
0039.jpg,0,1191,3379,consensus_cut_or_pot
0039.jpg,0,1218,3722,consensus_cut_or_pot
0039.jpg,0,1144,3568,consensus_cut_or_pot
0039.jpg,0,1240,3568,consensus_cut_or_pot
0040.jpg,1,1046,1879,track_core
0040.jpg,1,1138,2524,track_core
0040.jpg,1,1124,1958,track_core
0040.jpg,1,1451,1939,track_core
0040.jpg,1,1098,1762,track_core
0040.jpg,0,1235,3452,consensus_cut_or_pot
0040.jpg,0,1236,3691,consensus_cut_or_pot
0040.jpg,0,1235,3318,consensus_cut_or_pot
0040.jpg,0,1236,3590,consensus_cut_or_pot
0040.jpg,0,1236,3796,consensus_cut_or_pot
0040.jpg,0,1205,3237,consensus_cut_or_pot
0040.jpg,0,1183,3522,consensus_cut_or_pot
0040.jpg,0,1288,3521,consensus_cut_or_pot
0041.jpg,1,1046,1879,track_core
0041.jpg,1,1138,2524,track_core
0041.jpg,1,1124,1958,track_core
0041.jpg,1,1451,1939,track_core
0041.jpg,1,1098,1761,track_core
0041.jpg,0,1353,3823,consensus_cut_or_pot
0041.jpg,0,1353,3555,consensus_cut_or_pot
0041.jpg,0,1353,3680,consensus_cut_or_pot
0041.jpg,0,1402,3751,consensus_cut_or_pot
0041.jpg,0,1304,3752,consensus_cut_or_pot
0041.jpg,0,1299,3488,consensus_cut_or_pot
0041.jpg,0,1407,3488,consensus_cut_or_pot
0041.jpg,0,1293,3618,consensus_cut_or_pot
0042.jpg,1,1046,1879,track_core
0042.jpg,1,1122,2523,track_core
0042.jpg,1,1124,1958,track_core
0042.jpg,1,1451,1939,track_core
0042.jpg,1,1098,1761,track_core
0042.jpg,0,1087,3181,consensus_cut_or_pot
0042.jpg,0,1087,3651,consensus_cut_or_pot
0042.jpg,0,1086,3295,consensus_cut_or_pot
0042.jpg,0,1087,3429,consensus_cut_or_pot
0042.jpg,0,1086,3763,consensus_cut_or_pot
0042.jpg,0,1086,3549,consensus_cut_or_pot
0042.jpg,0,1127,3839,consensus_cut_or_pot
0042.jpg,0,1041,3837,consensus_cut_or_pot
0043.jpg,1,1046,1879,track_core
0043.jpg,1,1124,1958,track_core
0043.jpg,1,1451,1939,track_core
0043.jpg,1,1098,1761,track_core
0043.jpg,1,1150,2507,track_core
0043.jpg,0,1089,3268,consensus_cut_or_pot
0043.jpg,0,1089,3489,consensus_cut_or_pot
0043.jpg,0,1089,3828,consensus_cut_or_pot
0043.jpg,0,1089,3722,consensus_cut_or_pot
0043.jpg,0,1089,3144,consensus_cut_or_pot
0043.jpg,0,1089,3597,consensus_cut_or_pot
0043.jpg,0,1089,3396,consensus_cut_or_pot
0043.jpg,0,1032,3079,consensus_cut_or_pot
0044.jpg,1,1046,1879,track_core
0044.jpg,1,1124,1958,track_core
0044.jpg,1,1451,1939,track_core
0044.jpg,1,1098,1762,track_core
0044.jpg,1,1150,2507,track_core
0044.jpg,0,1121,3243,consensus_cut_or_pot
0044.jpg,0,1121,3546,consensus_cut_or_pot
0044.jpg,0,1121,3823,consensus_cut_or_pot
0044.jpg,0,1121,3458,consensus_cut_or_pot
0044.jpg,0,1121,3736,consensus_cut_or_pot
0044.jpg,0,1121,3648,consensus_cut_or_pot
0044.jpg,0,1121,3140,consensus_cut_or_pot
