image,label,x,y,source
0009.jpg,0,1203,3645,consensus_cut_or_pot
0009.jpg,0,1203,3517,consensus_cut_or_pot
0009.jpg,0,1174,3436,consensus_cut_or_pot
0009.jpg,0,1234,3726,consensus_cut_or_pot
0009.jpg,0,1149,3712,consensus_cut_or_pot
0009.jpg,0,1257,3411,consensus_cut_or_pot
0009.jpg,0,1145,3581,consensus_cut_or_pot
0010.jpg,1,991,1614,track_core
0010.jpg,1,914,1654,track_core
0010.jpg,1,1077,1615,track_core
0010.jpg,1,1179,1618,track_core
0010.jpg,1,1261,1587,track_core
0010.jpg,0,1203,3688,consensus_cut_or_pot
0010.jpg,0,1203,3513,consensus_cut_or_pot
0010.jpg,0,1203,3834,consensus_cut_or_pot
0010.jpg,0,1203,3601,consensus_cut_or_pot
0010.jpg,0,1171,3433,consensus_cut_or_pot
0010.jpg,0,1249,3761,consensus_cut_or_pot
0010.jpg,0,1157,3761,consensus_cut_or_pot
0010.jpg,0,1255,3414,consensus_cut_or_pot
0011.jpg,1,914,1654,track_core
0011.jpg,1,1040,1615,track_core
0011.jpg,1,1179,1618,track_core
0011.jpg,1,1261,1587,track_core
0011.jpg,1,884,1735,track_core
0011.jpg,0,1206,3514,consensus_cut_or_pot
0011.jpg,0,1206,3674,consensus_cut_or_pot
0011.jpg,0,1206,3827,consensus_cut_or_pot
0011.jpg,0,1238,3594,consensus_cut_or_pot
0011.jpg,0,1240,3435,consensus_cut_or_pot
0011.jpg,0,1247,3751,consensus_cut_or_pot
0011.jpg,0,1161,3753,consensus_cut_or_pot
0011.jpg,0,1155,3417,consensus_cut_or_pot
0012.jpg,1,908,1658,track_core
0012.jpg,1,994,1645,track_core
0012.jpg,1,1185,1642,track_core
0012.jpg,1,1080,1644,track_core
0012.jpg,1,1264,1607,track_core
0012.jpg,0,1206,3604,consensus_cut_or_pot
0012.jpg,0,1207,3494,consensus_cut_or_pot
0012.jpg,0,1206,3711,consensus_cut_or_pot
0012.jpg,0,1207,3809,consensus_cut_or_pot
0012.jpg,0,1151,3428,consensus_cut_or_pot
0012.jpg,0,1263,3428,consensus_cut_or_pot
0012.jpg,0,1273,3550,consensus_cut_or_pot
0012.jpg,0,1140,3548,consensus_cut_or_pot
0013.jpg,1,908,1658,track_core
0013.jpg,1,994,1645,track_core
0013.jpg,1,1185,1643,track_core
0013.jpg,1,1080,1644,track_core
0013.jpg,1,882,1740,track_core
0013.jpg,0,1210,3759,consensus_cut_or_pot
0013.jpg,0,1209,3626,consensus_cut_or_pot
0013.jpg,0,1210,3494,consensus_cut_or_pot
0013.jpg,0,1178,3839,consensus_cut_or_pot
0013.jpg,0,1160,3424,consensus_cut_or_pot
0013.jpg,0,1260,3424,consensus_cut_or_pot
0013.jpg,0,1264,3828,consensus_cut_or_pot
0013.jpg,0,1154,3693,consensus_cut_or_pot
0014.jpg,1,908,1658,track_core
0014.jpg,1,994,1645,track_core
0014.jpg,1,1184,1641,track_core
0014.jpg,1,1080,1643,track_core
0014.jpg,1,1280,1598,track_core
0014.jpg,0,1206,3833,consensus_cut_or_pot
0014.jpg,0,1206,3515,consensus_cut_or_pot
0014.jpg,0,1206,3690,consensus_cut_or_pot
0014.jpg,0,1207,3604,consensus_cut_or_pot
0014.jpg,0,1240,3436,consensus_cut_or_pot
0014.jpg,0,1255,3762,consensus_cut_or_pot
0014.jpg,0,1157,3761,consensus_cut_or_pot
0014.jpg,0,1156,3417,consensus_cut_or_pot
0015.jpg,1,908,1658,track_core
0015.jpg,1,1179,1618,track_core
0015.jpg,1,992,1636,track_core
0015.jpg,1,1090,1619,track_core
0015.jpg,1,1261,1587,track_core
0015.jpg,0,1198,3477,consensus_cut_or_pot
0015.jpg,0,1198,3294,consensus_cut_or_pot
0015.jpg,0,1197,3807,consensus_cut_or_pot
0015.jpg,0,1198,3593,consensus_cut_or_pot
0015.jpg,0,1198,3699,consensus_cut_or_pot
0015.jpg,0,1197,3381,consensus_cut_or_pot
0015.jpg,0,1228,3213,consensus_cut_or_pot
0015.jpg,0,1143,3227,consensus_cut_or_pot
0016.jpg,1,908,1658,track_core
0016.jpg,1,992,1636,track_core
0016.jpg,1,1078,1635,track_core
0016.jpg,1,1164,1644,track_core
0016.jpg,1,882,1740,track_core
0016.jpg,0,1115,3774,consensus_cut_or_pot
0016.jpg,0,1115,3276,consensus_cut_or_pot
0016.jpg,0,1115,3617,consensus_cut_or_pot
0016.jpg,0,1115,3398,consensus_cut_or_pot
0016.jpg,0,1115,3486,consensus_cut_or_pot
0016.jpg,0,1115,3189,consensus_cut_or_pot
0016.jpg,0,1152,3695,consensus_cut_or_pot
0016.jpg,0,1066,3691,consensus_cut_or_pot
0017.jpg,1,908,1658,track_core
0017.jpg,1,994,1645,track_core
0017.jpg,1,1080,1644,track_core
0017.jpg,1,1169,1649,track_core
0017.jpg,1,882,1740,track_core
0017.jpg,0,1068,3350,consensus_cut_or_pot
0017.jpg,0,1067,3505,consensus_cut_or_pot
0017.jpg,0,1067,3826,consensus_cut_or_pot
0017.jpg,0,1067,3162,consensus_cut_or_pot
0017.jpg,0,1067,3260,consensus_cut_or_pot
0017.jpg,0,1067,3726,consensus_cut_or_pot
0017.jpg,0,1067,3598,consensus_cut_or_pot
0017.jpg,0,1106,3428,consensus_cut_or_pot
0018.jpg,1,908,1658,track_core
0018.jpg,1,994,1645,track_core
0018.jpg,1,1185,1643,track_core
0018.jpg,1,1080,1644,track_core
0018.jpg,1,882,1740,track_core
0018.jpg,0,1000,3686,consensus_cut_or_pot
0018.jpg,0,1000,3475,consensus_cut_or_pot
0018.jpg,0,1000,3255,consensus_cut_or_pot
0018.jpg,0,1000,3385,consensus_cut_or_pot
0018.jpg,0,1000,3167,consensus_cut_or_pot
0018.jpg,0,1000,3831,consensus_cut_or_pot
0018.jpg,0,1000,3583,consensus_cut_or_pot
0018.jpg,0,1043,3092,consensus_cut_or_pot
0019.jpg,1,908,1658,track_core
0019.jpg,1,994,1645,track_core
0019.jpg,1,1185,1642,track_core
0019.jpg,1,1080,1644,track_core
0019.jpg,1,882,1740,track_core
0019.jpg,0,954,3340,consensus_cut_or_pot
0019.jpg,0,954,3642,consensus_cut_or_pot
0019.jpg,0,954,3187,consensus_cut_or_pot
0019.jpg,0,954,3808,consensus_cut_or_pot
0019.jpg,0,954,3482,consensus_cut_or_pot
0019.jpg,0,931,3725,consensus_cut_or_pot
0019.jpg,0,924,3106,consensus_cut_or_pot
0019.jpg,0,922,3562,consensus_cut_or_pot
0020.jpg,1,908,1658,track_core
0020.jpg,1,990,1631,track_core
0020.jpg,1,1179,1618,track_core
0020.jpg,1,1076,1622,track_core
0020.jpg,1,882,1740,track_core
0020.jpg,0,965,3582,consensus_cut_or_pot
0020.jpg,0,965,3439,consensus_cut_or_pot
0020.jpg,0,965,3254,consensus_cut_or_pot
0020.jpg,0,965,3676,consensus_cut_or_pot
0020.jpg,0,965,3810,consensus_cut_or_pot
0020.jpg,0,965,3348,consensus_cut_or_pot
0020.jpg,0,972,3168,consensus_cut_or_pot
0020.jpg,0,1014,3510,consensus_cut_or_pot
0021.jpg,1,907,1658,track_core
0021.jpg,1,992,1636,track_core
0021.jpg,1,1117,1622,track_core
0021.jpg,1,1200,1647,track_core
0021.jpg,1,883,1741,track_core
0021.jpg,0,936,3514,consensus_cut_or_pot
0021.jpg,0,936,3827,consensus_cut_or_pot
0021.jpg,0,936,3699,consensus_cut_or_pot
0021.jpg,0,936,3331,consensus_cut_or_pot
0021.jpg,0,936,3233,consensus_cut_or_pot
0021.jpg,0,936,3609,consensus_cut_or_pot
0021.jpg,0,936,3420,consensus_cut_or_pot
0021.jpg,0,887,3162,consensus_cut_or_pot
0022.jpg,1,908,1658,track_core
0022.jpg,1,994,1645,track_core
0022.jpg,1,1080,1644,track_core
0022.jpg,1,1166,1649,track_core
0022.jpg,1,882,1740,track_core
0022.jpg,0,1018,3447,consensus_cut_or_pot
0022.jpg,0,1018,3676,consensus_cut_or_pot
0022.jpg,0,1018,3339,consensus_cut_or_pot
0022.jpg,0,1018,3577,consensus_cut_or_pot
0022.jpg,0,1018,3789,consensus_cut_or_pot
0022.jpg,0,1022,3253,consensus_cut_or_pot
0022.jpg,0,961,3512,consensus_cut_or_pot
0022.jpg,0,1075,3512,consensus_cut_or_pot
0023.jpg,1,908,1658,track_core
0023.jpg,1,994,1645,track_core
0023.jpg,1,1080,1644,track_core
0023.jpg,1,1166,1652,track_core
0023.jpg,1,882,1740,track_core
0023.jpg,0,1029,3421,consensus_cut_or_pot
0023.jpg,0,1030,3516,consensus_cut_or_pot
0023.jpg,0,1030,3668,consensus_cut_or_pot
0023.jpg,0,1030,3788,consensus_cut_or_pot
0023.jpg,0,1030,3301,consensus_cut_or_pot
0023.jpg,0,1067,3223,consensus_cut_or_pot
0023.jpg,0,989,3592,consensus_cut_or_pot
0023.jpg,0,1075,3590,consensus_cut_or_pot
0024.jpg,1,908,1658,track_core
0024.jpg,1,992,1636,track_core
0024.jpg,1,1078,1635,track_core
0024.jpg,1,1164,1649,track_core
0024.jpg,1,882,1740,track_core
0024.jpg,0,1016,3415,consensus_cut_or_pot
0024.jpg,0,1016,3829,consensus_cut_or_pot
0024.jpg,0,1016,3536,consensus_cut_or_pot
0024.jpg,0,1016,3639,consensus_cut_or_pot
0024.jpg,0,1016,3317,consensus_cut_or_pot
0024.jpg,0,1016,3737,consensus_cut_or_pot
0024.jpg,0,1067,3247,consensus_cut_or_pot
0024.jpg,0,962,3250,consensus_cut_or_pot
0025.jpg,1,908,1658,track_core
0025.jpg,1,992,1636,track_core
0025.jpg,1,1082,1630,track_core
0025.jpg,1,1168,1641,track_core
0025.jpg,1,882,1740,track_core
0025.jpg,0,1063,3431,consensus_cut_or_pot
0025.jpg,0,1064,3601,consensus_cut_or_pot
0025.jpg,0,1064,3788,consensus_cut_or_pot
0025.jpg,0,1064,3701,consensus_cut_or_pot
0025.jpg,0,1078,3516,consensus_cut_or_pot
0025.jpg,0,1078,3346,consensus_cut_or_pot
0025.jpg,0,1002,3305,consensus_cut_or_pot
0025.jpg,0,997,3546,consensus_cut_or_pot
0026.jpg,1,908,1658,track_core
0026.jpg,1,992,1636,track_core
0026.jpg,1,1092,1622,track_core
0026.jpg,1,1182,1630,track_core
0026.jpg,1,882,1740,track_core
0026.jpg,0,1094,3441,consensus_cut_or_pot
0026.jpg,0,1094,3721,consensus_cut_or_pot
0026.jpg,0,1094,3339,consensus_cut_or_pot
0026.jpg,0,1095,3815,consensus_cut_or_pot
0026.jpg,0,1095,3543,consensus_cut_or_pot
0026.jpg,0,1094,3629,consensus_cut_or_pot
0026.jpg,0,1144,3269,consensus_cut_or_pot
0026.jpg,0,1035,3276,consensus_cut_or_pot
0027.jpg,1,908,1658,track_core
0027.jpg,1,990,1631,track_core
0027.jpg,1,1076,1626,track_core
0027.jpg,1,1162,1636,track_core
0027.jpg,1,882,1740,track_core
0027.jpg,0,1003,3621,consensus_cut_or_pot
0027.jpg,0,1003,3764,consensus_cut_or_pot
0027.jpg,0,1004,3402,consensus_cut_or_pot
0027.jpg,0,1004,3528,consensus_cut_or_pot
0027.jpg,0,1033,3321,consensus_cut_or_pot
0027.jpg,0,1046,3839,consensus_cut_or_pot
0027.jpg,0,959,3838,consensus_cut_or_pot
0027.jpg,0,1052,3693,consensus_cut_or_pot
0028.jpg,1,923,1646,track_core
0028.jpg,1,1009,1634,track_core
0028.jpg,1,1095,1633,track_core
0028.jpg,1,886,1724,track_core
0028.jpg,1,832,1657,track_core
0028.jpg,0,952,3357,consensus_cut_or_pot
0028.jpg,0,953,3474,consensus_cut_or_pot
0028.jpg,0,953,3738,consensus_cut_or_pot
0028.jpg,0,953,3647,consensus_cut_or_pot
0028.jpg,0,952,3561,consensus_cut_or_pot
0028.jpg,0,952,3832,consensus_cut_or_pot
0028.jpg,0,1002,3287,consensus_cut_or_pot
0028.jpg,0,902,3287,consensus_cut_or_pot
0029.jpg,1,904,1632,track_core
0029.jpg,1,989,1616,track_core
0029.jpg,1,1075,1615,track_core
0029.jpg,1,1161,1618,track_core
0029.jpg,1,818,1623,track_core
0029.jpg,0,932,3671,consensus_cut_or_pot
0029.jpg,0,932,3574,consensus_cut_or_pot
0029.jpg,0,932,3372,consensus_cut_or_pot
0029.jpg,0,932,3769,consensus_cut_or_pot
0029.jpg,0,931,3479,consensus_cut_or_pot
0029.jpg,0,909,3289,consensus_cut_or_pot
0029.jpg,0,882,3839,consensus_cut_or_pot
0029.jpg,0,982,3839,consensus_cut_or_pot
0030.jpg,1,904,1632,track_core
0030.jpg,1,988,1613,track_core
0030.jpg,1,1074,1615,track_core
0030.jpg,1,1160,1612,track_core
0030.jpg,1,837,1578,track_core
0030.jpg,0,914,3519,consensus_cut_or_pot
0030.jpg,0,914,3711,consensus_cut_or_pot
0030.jpg,0,915,3359,consensus_cut_or_pot
0030.jpg,0,915,3620,consensus_cut_or_pot
0030.jpg,0,915,3809,consensus_cut_or_pot
0030.jpg,0,889,3277,consensus_cut_or_pot
0030.jpg,0,947,3439,consensus_cut_or_pot
0030.jpg,0,861,3436,consensus_cut_or_pot
0031.jpg,1,903,1632,track_core
0031.jpg,1,989,1621,track_core
0031.jpg,1,1075,1615,track_core
0031.jpg,1,1161,1617,track_core
0031.jpg,1,836,1578,track_core
0031.jpg,0,940,3591,consensus_cut_or_pot
0031.jpg,0,940,3362,consensus_cut_or_pot
0031.jpg,0,940,3690,consensus_cut_or_pot
0031.jpg,0,940,3838,consensus_cut_or_pot
0031.jpg,0,940,3457,consensus_cut_or_pot
0031.jpg,0,898,3286,consensus_cut_or_pot
0031.jpg,0,984,3287,consensus_cut_or_pot
0031.jpg,0,984,3764,consensus_cut_or_pot
0032.jpg,1,899,1655,track_core
0032.jpg,1,985,1636,track_core
0032.jpg,1,1070,1620,track_core
0032.jpg,1,830,1603,track_core
0032.jpg,1,1157,1632,track_core
0032.jpg,0,949,3678,consensus_cut_or_pot
0032.jpg,0,949,3562,consensus_cut_or_pot
0032.jpg,0,950,3427,consensus_cut_or_pot
0032.jpg,0,950,3802,consensus_cut_or_pot
0032.jpg,0,949,3341,consensus_cut_or_pot
0032.jpg,0,896,3494,consensus_cut_or_pot
0032.jpg,0,1003,3495,consensus_cut_or_pot
0032.jpg,0,1009,3279,consensus_cut_or_pot
0033.jpg,1,900,1660,track_core
0033.jpg,1,985,1645,track_core
0033.jpg,1,1071,1644,track_core
0033.jpg,1,1157,1648,track_core
0033.jpg,1,815,1645,track_core
0033.jpg,0,858,3827,consensus_cut_or_pot
0033.jpg,0,858,3696,consensus_cut_or_pot
0033.jpg,0,858,3365,consensus_cut_or_pot
0033.jpg,0,858,3604,consensus_cut_or_pot
0033.jpg,0,858,3484,consensus_cut_or_pot
0033.jpg,0,857,3269,consensus_cut_or_pot
0033.jpg,0,906,3198,consensus_cut_or_pot
0033.jpg,0,805,3200,consensus_cut_or_pot
0034.jpg,1,898,1661,track_core
0034.jpg,1,983,1645,track_core
0034.jpg,1,1069,1644,track_core
0034.jpg,1,1155,1647,track_core
0034.jpg,1,813,1643,track_core
0034.jpg,0,889,3793,consensus_cut_or_pot
0034.jpg,0,889,3599,consensus_cut_or_pot
0034.jpg,0,889,3694,consensus_cut_or_pot
0034.jpg,0,889,3220,consensus_cut_or_pot
0034.jpg,0,889,3351,consensus_cut_or_pot
0034.jpg,0,889,3440,consensus_cut_or_pot
0034.jpg,0,918,3139,consensus_cut_or_pot
0034.jpg,0,923,3520,consensus_cut_or_pot
0035.jpg,1,908,1658,track_core
0035.jpg,1,994,1645,track_core
0035.jpg,1,1080,1644,track_core
0035.jpg,1,1166,1652,track_core
0035.jpg,1,882,1740,track_core
0035.jpg,0,878,3455,consensus_cut_or_pot
0035.jpg,0,879,3208,consensus_cut_or_pot
0035.jpg,0,878,3642,consensus_cut_or_pot
0035.jpg,0,878,3836,consensus_cut_or_pot
0035.jpg,0,879,3343,consensus_cut_or_pot
0035.jpg,0,879,3541,consensus_cut_or_pot
0035.jpg,0,879,3737,consensus_cut_or_pot
0035.jpg,0,923,3134,consensus_cut_or_pot
0036.jpg,1,908,1658,track_core
0036.jpg,1,994,1645,track_core
0036.jpg,1,1080,1644,track_core
0036.jpg,1,1166,1652,track_core
0036.jpg,1,882,1740,track_core
0036.jpg,0,974,3204,consensus_cut_or_pot
0036.jpg,0,975,3616,consensus_cut_or_pot
0036.jpg,0,974,3427,consensus_cut_or_pot
0036.jpg,0,975,3734,consensus_cut_or_pot
0036.jpg,0,975,3335,consensus_cut_or_pot
0036.jpg,0,975,3823,consensus_cut_or_pot
0036.jpg,0,974,3530,consensus_cut_or_pot
0036.jpg,0,1017,3129,consensus_cut_or_pot
0037.jpg,1,908,1658,track_core
0037.jpg,1,994,1645,track_core
0037.jpg,1,1080,1644,track_core
0037.jpg,1,1166,1653,track_core
0037.jpg,1,882,1740,track_core
0037.jpg,0,1045,3637,consensus_cut_or_pot
0037.jpg,0,1044,3507,consensus_cut_or_pot
0037.jpg,0,1044,3745,consensus_cut_or_pot
0037.jpg,0,1045,3365,consensus_cut_or_pot
0037.jpg,0,1045,3184,consensus_cut_or_pot
0037.jpg,0,1045,3832,consensus_cut_or_pot
0037.jpg,0,1045,3272,consensus_cut_or_pot
0037.jpg,0,1094,3437,consensus_cut_or_pot
0038.jpg,1,900,1660,track_core
0038.jpg,1,985,1645,track_core
0038.jpg,1,1071,1644,track_core
0038.jpg,1,1157,1648,track_core
0038.jpg,1,815,1645,track_core
0038.jpg,0,1071,3280,consensus_cut_or_pot
0038.jpg,0,1072,3740,consensus_cut_or_pot
0038.jpg,0,1071,3602,consensus_cut_or_pot
0038.jpg,0,1072,3491,consensus_cut_or_pot
0038.jpg,0,1071,3370,consensus_cut_or_pot
0038.jpg,0,1072,3833,consensus_cut_or_pot
0038.jpg,0,1072,3193,consensus_cut_or_pot
0038.jpg,0,1124,3670,consensus_cut_or_pot
0039.jpg,1,898,1661,track_core
0039.jpg,1,983,1645,track_core
0039.jpg,1,817,1632,track_core
0039.jpg,1,1069,1644,track_core
0039.jpg,1,1156,1647,track_core
0039.jpg,0,1126,3732,consensus_cut_or_pot
0039.jpg,0,1126,3825,consensus_cut_or_pot
0039.jpg,0,1126,3456,consensus_cut_or_pot
0039.jpg,0,1127,3590,consensus_cut_or_pot
0039.jpg,0,1127,3269,consensus_cut_or_pot
0039.jpg,0,1126,3369,consensus_cut_or_pot
0039.jpg,0,1159,3189,consensus_cut_or_pot
0039.jpg,0,1176,3661,consensus_cut_or_pot
0040.jpg,1,898,1661,track_core
0040.jpg,1,982,1638,track_core
0040.jpg,1,819,1624,track_core
0040.jpg,1,1068,1633,track_core
0040.jpg,1,1156,1647,track_core
0040.jpg,0,1147,3832,consensus_cut_or_pot
0040.jpg,0,1148,3658,consensus_cut_or_pot
0040.jpg,0,1147,3411,consensus_cut_or_pot
0040.jpg,0,1148,3571,consensus_cut_or_pot
0040.jpg,0,1148,3279,consensus_cut_or_pot
0040.jpg,0,1148,3746,consensus_cut_or_pot
0040.jpg,0,1169,3195,consensus_cut_or_pot
0040.jpg,0,1115,3491,consensus_cut_or_pot
0041.jpg,1,898,1661,track_core
0041.jpg,1,1022,1620,track_core
0041.jpg,1,1108,1627,track_core
0041.jpg,1,819,1624,track_core
0041.jpg,1,1193,1612,track_core
0041.jpg,0,1105,3520,consensus_cut_or_pot
0041.jpg,0,1105,3338,consensus_cut_or_pot
0041.jpg,0,1105,3632,consensus_cut_or_pot
0041.jpg,0,1105,3748,consensus_cut_or_pot
0041.jpg,0,1105,3426,consensus_cut_or_pot
0041.jpg,0,1105,3835,consensus_cut_or_pot
0041.jpg,0,1107,3252,consensus_cut_or_pot
0041.jpg,0,1161,3185,consensus_cut_or_pot
0042.jpg,1,899,1655,track_core
0042.jpg,1,984,1638,track_core
0042.jpg,1,1070,1639,track_core
0042.jpg,1,816,1631,track_core
0042.jpg,1,1165,1639,track_core
0042.jpg,0,1035,3591,consensus_cut_or_pot
0042.jpg,0,1035,3463,consensus_cut_or_pot
0042.jpg,0,1035,3318,consensus_cut_or_pot
0042.jpg,0,1035,3764,consensus_cut_or_pot
0042.jpg,0,1036,3677,consensus_cut_or_pot
0042.jpg,0,1070,3239,consensus_cut_or_pot
0042.jpg,0,992,3839,consensus_cut_or_pot
0042.jpg,0,1079,3839,consensus_cut_or_pot
0043.jpg,1,915,1651,track_core
0043.jpg,1,1001,1645,track_core
0043.jpg,1,829,1648,track_core
0043.jpg,1,1087,1643,track_core
0043.jpg,1,884,1732,track_core
0043.jpg,0,944,3612,consensus_cut_or_pot
0043.jpg,0,944,3719,consensus_cut_or_pot
0043.jpg,0,944,3316,consensus_cut_or_pot
0043.jpg,0,944,3818,consensus_cut_or_pot
0043.jpg,0,944,3432,consensus_cut_or_pot
0043.jpg,0,944,3522,consensus_cut_or_pot
0043.jpg,0,973,3235,consensus_cut_or_pot
0043.jpg,0,889,3216,consensus_cut_or_pot
0044.jpg,1,908,1658,track_core
0044.jpg,1,994,1645,track_core
0044.jpg,1,1080,1644,track_core
0044.jpg,1,1166,1653,track_core
0044.jpg,1,882,1740,track_core
0044.jpg,0,884,3613,consensus_cut_or_pot
0044.jpg,0,885,3392,consensus_cut_or_pot
0044.jpg,0,884,3750,consensus_cut_or_pot
0044.jpg,0,884,3483,consensus_cut_or_pot
0044.jpg,0,884,3293,consensus_cut_or_pot
0044.jpg,0,885,3838,consensus_cut_or_pot
0044.jpg,0,913,3212,consensus_cut_or_pot
0044.jpg,0,937,3682,consensus_cut_or_pot
0045.jpg,1,908,1658,track_core
0045.jpg,1,994,1645,track_core
0045.jpg,1,1080,1644,track_core
0045.jpg,1,1166,1652,track_core
0045.jpg,1,882,1740,track_core
0045.jpg,0,923,3510,consensus_cut_or_pot
0045.jpg,0,923,3744,consensus_cut_or_pot
0045.jpg,0,923,3610,consensus_cut_or_pot
0045.jpg,0,923,3423,consensus_cut_or_pot
